學校代碼,學校名稱,日間∕進修別,等級別,總計,男生計,女生計,一年級男生,一年級女生,二年級男生,二年級女生,三年級男生,三年級女生,四年級男生,四年級女生,五年級男生,五年級女生,六年級男生,六年級女生,七年級男生,七年級女生,延修生男生,延修生女生,縣市名稱,體系別,lat,lng
1009,長庚大學,D 日,M 碩士,1062,510,552,211,227,179,175,83,84,31,46,3,14,3,6,0,0,0,0,03 桃園市,1 一般,25.0334479,121.3874856
1009,長庚大學,D 日,B 學士,5236,2553,2683,573,670,590,578,537,633,546,565,103,66,82,76,25,19,97,76,03 桃園市,1 一般,25.0334479,121.3874856
1009,長庚大學,N 職,M 碩士,189,94,95,36,48,29,39,14,4,5,3,8,1,2,0,0,0,0,0,03 桃園市,1 一般,25.0334479,121.3874856
1010,元智大學,D 日,D 博士,261,196,65,40,12,29,9,32,13,35,10,26,11,14,4,20,6,0,0,03 桃園市,1 一般,24.9701632,121.2674614
1010,元智大學,D 日,M 碩士,770,476,294,210,148,159,94,67,33,39,17,1,2,0,0,0,0,0,0,03 桃園市,1 一般,24.9701632,121.2674614
1010,元智大學,D 日,B 學士,7165,4012,3153,1014,842,983,755,891,739,891,711,0,0,0,0,0,0,233,106,03 桃園市,1 一般,24.9701632,121.2674614
1010,元智大學,N 職,M 碩士,603,390,213,131,83,105,66,63,22,41,23,16,8,30,10,4,1,0,0,03 桃園市,1 一般,24.9701632,121.2674614
1011,中華大學,D 日,D 博士,76,55,21,11,3,12,5,11,4,9,3,3,2,2,2,7,2,0,0,18 新竹市,1 一般,24.7571306,120.9522639
1011,中華大學,D 日,M 碩士,285,183,102,106,56,39,23,24,18,13,5,1,0,0,0,0,0,0,0,18 新竹市,1 一般,24.7571306,120.9522639
1011,中華大學,D 日,B 學士,4113,2725,1388,686,324,607,316,577,295,658,375,19,7,0,0,0,0,178,71,18 新竹市,1 一般,24.7571306,120.9522639
1011,中華大學,N 職,M 碩士,155,89,66,48,33,23,28,12,2,6,3,0,0,0,0,0,0,0,0,18 新竹市,1 一般,24.7571306,120.9522639
1011,中華大學,N 修,C 二技,243,171,72,0,0,0,0,13,6,156,65,0,0,0,0,0,0,2,1,18 新竹市,2 技職,24.7571306,120.9522639
1011,中華大學,P 進,B 學士,173,117,56,52,21,21,16,15,7,21,5,0,0,0,0,0,0,8,7,18 新竹市,1 一般,24.7571306,120.9522639
1012,大葉大學,D 日,D 博士,115,83,32,11,13,15,6,17,4,12,3,10,1,13,2,5,3,0,0,07 彰化縣,1 一般,23.9997509,120.5956723
1012,大葉大學,D 日,M 碩士,392,236,156,115,79,60,34,35,27,25,15,1,1,0,0,0,0,0,0,07 彰化縣,1 一般,23.9997509,120.5956723
1012,大葉大學,D 日,B 學士,5638,3018,2620,615,543,688,595,725,644,783,753,0,0,0,0,0,0,207,85,07 彰化縣,1 一般,23.9997509,120.5956723
1012,大葉大學,N 職,M 碩士,216,82,134,49,72,14,34,7,12,2,7,3,3,7,6,0,0,0,0,07 彰化縣,1 一般,23.9997509,120.5956723
1012,大葉大學,N 修,C 二技,74,1,73,0,0,0,0,0,23,1,26,0,0,0,0,0,0,0,24,07 彰化縣,2 技職,23.9997509,120.5956723
1012,大葉大學,P 進,B 學士,340,214,126,43,25,46,16,42,27,64,53,0,0,0,0,0,0,19,5,07 彰化縣,1 一般,23.9997509,120.5956723
1013,華梵大學,D 日,D 博士,65,31,34,2,9,5,5,5,5,5,4,5,3,6,3,3,5,0,0,01 新北市,1 一般,24.9808468,121.6910371
1013,華梵大學,D 日,M 碩士,167,74,93,25,34,23,19,12,25,14,15,0,0,0,0,0,0,0,0,01 新北市,1 一般,24.9808468,121.6910371
1013,華梵大學,D 日,B 學士,668,347,321,83,100,66,65,52,40,105,98,0,0,0,0,0,0,41,18,01 新北市,1 一般,24.9808468,121.6910371
1013,華梵大學,N 職,M 碩士,190,79,111,34,60,15,28,23,16,4,2,2,0,1,5,0,0,0,0,01 新北市,1 一般,24.9808468,121.6910371
1014,義守大學,D 日,D 博士,155,107,48,16,5,21,8,15,13,16,7,13,7,15,3,11,5,0,0,12 高雄市,1 一般,22.7271723,120.4058219
1014,義守大學,D 日,M 碩士,360,200,160,84,71,75,46,31,30,10,13,0,0,0,0,0,0,0,0,12 高雄市,1 一般,22.7271723,120.4058219
1014,義守大學,D 日,B 學士,12061,6091,5970,1467,1487,1462,1460,1462,1377,1287,1408,22,29,0,0,0,0,391,209,12 高雄市,1 一般,22.7271723,120.4058219
1014,義守大學,N 職,M 碩士,342,221,121,95,65,74,41,18,7,17,3,13,4,4,1,0,0,0,0,12 高雄市,1 一般,22.7271723,120.4058219
1014,義守大學,N 修,C 二技,164,28,136,0,0,0,0,13,70,12,59,0,0,0,0,0,0,3,7,12 高雄市,2 技職,22.7271723,120.4058219
1014,義守大學,P 進,B 學士,877,637,240,206,57,75,30,111,68,167,58,0,0,0,0,0,0,78,27,12 高雄市,1 一般,22.7271723,120.4058219
1015,世新大學,D 日,D 博士,87,45,42,9,6,8,10,7,7,7,9,5,4,3,2,6,4,0,0,30 臺北市,1 一般,24.988664,121.543984
1015,世新大學,D 日,M 碩士,582,273,309,115,149,80,80,36,48,42,31,0,1,0,0,0,0,0,0,30 臺北市,1 一般,24.988664,121.543984
1015,世新大學,D 日,B 學士,9517,3421,6096,863,1479,813,1454,819,1485,760,1490,0,0,0,0,0,0,166,188,30 臺北市,1 一般,24.988664,121.543984
1015,世新大學,N 職,M 碩士,656,337,319,103,107,70,76,53,50,40,29,31,37,40,20,0,0,0,0,30 臺北市,1 一般,24.988664,121.543984
1015,世新大學,P 進,B 學士,592,218,374,76,139,40,59,36,73,54,83,0,0,0,0,0,0,12,20,30 臺北市,1 一般,24.988664,121.543984
1016,銘傳大學,D 日,D 博士,69,33,36,6,5,4,3,8,7,2,9,3,5,7,3,3,4,0,0,30 臺北市,1 一般,24.9844926,121.3423688
1016,銘傳大學,D 日,M 碩士,765,329,436,132,191,108,132,45,64,44,49,0,0,0,0,0,0,0,0,30 臺北市,1 一般,24.9844926,121.3423688
1016,銘傳大學,D 日,B 學士,17355,6893,10462,1732,2529,1530,2542,1572,2530,1537,2440,26,27,0,0,0,0,496,394,30 臺北市,1 一般,24.9844926,121.3423688
1016,銘傳大學,N 職,M 碩士,781,343,438,107,160,109,155,40,46,39,33,25,32,23,12,0,0,0,0,30 臺北市,1 一般,24.9844926,121.3423688
1017,實踐大學,D 日,D 博士,32,13,19,3,0,1,3,2,8,2,2,4,3,0,3,1,0,0,0,30 臺北市,1 一般,25.083982,121.5459518
1017,實踐大學,D 日,M 碩士,383,170,213,61,71,38,66,40,44,29,31,2,1,0,0,0,0,0,0,30 臺北市,1 一般,25.083982,121.5459518
1017,實踐大學,D 日,B 學士,10582,3452,7130,859,1674,843,1705,754,1728,691,1665,12,24,0,0,0,0,293,334,30 臺北市,1 一般,25.083982,121.5459518
1017,實踐大學,N 職,M 碩士,117,42,75,12,23,14,25,8,13,7,13,1,1,0,0,0,0,0,0,30 臺北市,1 一般,25.083982,121.5459518
1017,實踐大學,N 修,C 二技,98,25,73,0,0,0,0,10,28,13,35,0,0,0,0,0,0,2,10,30 臺北市,2 技職,25.083982,121.5459518
1046,中國科技大學,N 修,C 二技,776,413,363,0,0,0,0,184,190,217,170,0,0,0,0,0,0,12,3,30 臺北市,2 技職,24.9991431,121.5553747
1046,中國科技大學,N 修,X 4+X,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30 臺北市,2 技職,24.9991431,121.5553747
1046,中國科技大學,N 修,2 二專,390,196,194,103,81,66,96,0,0,0,0,0,0,0,0,0,0,27,17,30 臺北市,2 技職,24.9991431,121.5553747
1047,中臺科技大學,D 日,D 博士,9,6,3,2,1,1,0,1,1,0,1,0,0,0,0,2,0,0,0,19 臺中市,2 技職,24.173734,120.7351321
1047,中臺科技大學,D 日,M 碩士,118,35,83,15,33,14,29,4,8,1,6,1,7,0,0,0,0,0,0,19 臺中市,2 技職,24.173734,120.7351321
1047,中臺科技大學,D 日,B 四技,4344,1838,2506,386,506,413,511,442,666,452,682,0,0,0,0,0,0,145,141,19 臺中市,2 技職,24.173734,120.7351321
1047,中臺科技大學,D 日,C 二技,575,92,483,0,0,0,0,48,251,43,228,0,0,0,0,0,0,1,4,19 臺中市,2 技職,24.173734,120.7351321
1047,中臺科技大學,D 日,2 二專,16,6,10,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19 臺中市,2 技職,24.173734,120.7351321
1047,中臺科技大學,N 職,M 碩士,266,57,209,23,86,14,58,9,37,9,23,2,5,0,0,0,0,0,0,19 臺中市,2 技職,24.173734,120.7351321
1047,中臺科技大學,N 修,B 四技,1502,528,974,130,246,135,225,123,217,100,198,14,54,0,0,0,0,26,34,19 臺中市,2 技職,24.173734,120.7351321
1047,中臺科技大學,N 修,C 二技,774,103,671,0,0,0,0,41,388,46,242,14,34,0,0,0,0,2,7,19 臺中市,2 技職,24.173734,120.7351321
1048,亞洲大學,D 日,D 博士,235,146,89,26,20,27,15,30,17,25,15,15,8,16,8,7,6,0,0,06 臺中市,1 一般,24.046532,120.686421
1048,亞洲大學,D 日,M 碩士,603,242,361,87,161,81,90,51,59,23,51,0,0,0,0,0,0,0,0,06 臺中市,1 一般,24.046532,120.686421
1048,亞洲大學,D 日,B 學士,9443,3320,6123,798,1554,794,1500,779,1444,775,1475,0,0,0,0,0,0,174,150,06 臺中市,1 一般,24.046532,120.686421
1048,亞洲大學,N 職,M 碩士,426,197,229,129,145,52,51,13,22,3,11,0,0,0,0,0,0,0,0,06 臺中市,1 一般,24.046532,120.686421
1048,亞洲大學,P 進,B 學士,724,330,394,88,110,66,84,53,69,79,102,0,0,0,0,0,0,44,29,06 臺中市,1 一般,24.046532,120.686421
1049,開南大學,D 日,M 碩士,216,79,137,37,71,23,28,7,25,10,12,1,0,1,1,0,0,0,0,03 桃園市,1 一般,25.0112224,121.2698598
1049,開南大學,D 日,B 學士,3648,1733,1915,345,415,429,442,404,455,411,463,0,0,0,0,0,0,144,140,03 桃園市,1 一般,25.0112224,121.2698598
1049,開南大學,N 職,M 碩士,317,177,140,89,91,46,30,16,7,10,7,12,4,4,1,0,0,0,0,03 桃園市,1 一般,25.0112224,121.2698598
1049,開南大學,P 進,B 學士,927,534,393,118,83,122,107,146,91,123,102,0,0,0,0,0,0,25,10,03 桃園市,1 一般,25.0112224,121.2698598
1050,佛光大學,D 日,D 博士,63,21,42,0,9,4,7,4,6,4,9,3,3,1,6,5,2,0,0,02 宜蘭縣,1 一般,24.8164113,121.7236181
1050,佛光大學,D 日,M 碩士,429,172,257,70,104,33,56,32,54,35,42,1,0,0,1,1,0,0,0,02 宜蘭縣,1 一般,24.8164113,121.7236181
1050,佛光大學,D 日,B 學士,2637,1229,1408,302,347,307,335,283,345,260,342,0,0,0,0,0,0,77,39,02 宜蘭縣,1 一般,24.8164113,121.7236181
1050,佛光大學,N 職,M 碩士,113,57,56,27,34,12,8,0,3,8,7,10,4,0,0,0,0,0,0,02 宜蘭縣,1 一般,24.8164113,121.7236181
1051,台南應用科技大學,D 日,M 碩士,101,29,72,11,30,11,23,6,10,1,9,0,0,0,0,0,0,0,0,11 臺南市,2 技職,23.0387,120.2394972
1051,台南應用科技大學,D 日,B 四技,7673,2314,5359,563,1309,526,1298,597,1362,533,1305,0,0,0,0,0,0,95,85,11 臺南市,2 技職,23.0387,120.2394972
1051,台南應用科技大學,D 日,C 二技,480,85,395,0,0,0,0,39,190,40,178,0,0,0,0,0,0,6,27,11 臺南市,2 技職,23.0387,120.2394972
1051,台南應用科技大學,D 日,5 五專,950,231,719,38,129,45,133,55,145,52,163,41,149,0,0,0,0,0,0,11 臺南市,2 技職,23.0387,120.2394972
1051,台南應用科技大學,N 職,M 碩士,100,24,76,9,26,12,23,2,11,0,7,1,9,0,0,0,0,0,0,11 臺南市,2 技職,23.0387,120.2394972
1051,台南應用科技大學,N 修,B 四技,2213,847,1366,171,260,188,320,218,380,215,348,0,0,0,0,0,0,55,58,11 臺南市,2 技職,23.0387,120.2394972
1051,台南應用科技大學,N 修,C 二技,199,22,177,0,0,0,0,5,77,16,92,0,0,0,0,0,0,1,8,11 臺南市,2 技職,23.0387,120.2394972
1052,遠東科技大學,D 日,M 碩士,276,147,129,58,57,63,68,20,2,6,2,0,0,0,0,0,0,0,0,11 臺南市,2 技職,23.0646068,120.2943546
1052,遠東科技大學,D 日,B 四技,2438,1716,722,225,93,332,128,420,186,541,267,0,0,0,0,0,0,198,48,11 臺南市,2 技職,23.0646068,120.2943546
1052,遠東科技大學,N 職,M 碩士,39,37,2,8,1,13,1,8,0,5,0,2,0,1,0,0,0,0,0,11 臺南市,2 技職,23.0646068,120.2943546
1052,遠東科技大學,N 修,B 四技,486,378,108,72,17,60,23,120,25,106,38,0,0,0,0,0,0,20,5,11 臺南市,2 技職,23.0646068,120.2943546
1052,遠東科技大學,N 修,C 二技,321,191,130,0,0,0,0,98,77,85,50,0,0,0,0,0,0,8,3,11 臺南市,2 技職,23.0646068,120.2943546
1052,遠東科技大學,N 修,2 二專,197,125,72,55,37,66,33,0,0,0,0,0,0,0,0,0,0,4,2,11 臺南市,2 技職,23.0646068,120.2943546
1053,元培醫事科技大學,D 日,D 博士,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18 新竹市,2 技職,24.776337,120.9428296
1053,元培醫事科技大學,D 日,M 碩士,265,120,145,49,61,42,48,19,21,10,15,0,0,0,0,0,0,0,0,18 新竹市,2 技職,24.776337,120.9428296
1053,元培醫事科技大學,D 日,B 四技,3501,1474,2027,321,499,307,445,362,496,356,499,0,0,0,0,0,0,128,88,18 新竹市,2 技職,24.776337,120.9428296
1053,元培醫事科技大學,D 日,C 二技,103,8,95,0,0,0,0,5,46,3,48,0,0,0,0,0,0,0,1,18 新竹市,2 技職,24.776337,120.9428296
1053,元培醫事科技大學,N 職,M 碩士,41,9,32,7,14,1,7,1,9,0,2,0,0,0,0,0,0,0,0,18 新竹市,2 技職,24.776337,120.9428296
1053,元培醫事科技大學,N 修,B 四技,1390,709,681,101,122,183,180,219,178,181,172,0,0,0,0,0,0,25,29,18 新竹市,2 技職,24.776337,120.9428296
1077,慈濟科技大學,D 日,B 四技,1289,496,793,125,197,106,196,123,197,114,190,0,0,0,0,0,0,28,13,15 花蓮縣,2 技職,23.9966876,121.564793
1077,慈濟科技大學,D 日,C 二技,273,28,245,0,0,0,0,16,125,12,118,0,0,0,0,0,0,0,2,15 花蓮縣,2 技職,23.9966876,121.564793
1077,慈濟科技大學,D 日,2 二專,14,4,10,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,15 花蓮縣,2 技職,23.9966876,121.564793
1077,慈濟科技大學,D 日,5 五專,1349,206,1143,27,216,48,253,42,237,36,200,45,207,0,0,0,0,8,30,15 花蓮縣,2 技職,23.9966876,121.564793
1077,慈濟科技大學,N 修,B 四技,11,4,7,0,0,1,0,1,1,1,4,0,0,0,0,0,0,1,2,15 花蓮縣,2 技職,23.9966876,121.564793
1077,慈濟科技大學,N 修,C 二技,203,21,182,0,0,0,0,9,92,11,86,0,0,0,0,0,0,1,4,15 花蓮縣,2 技職,23.9966876,121.564793
1077,慈濟科技大學,N 修,2 二專,11,5,6,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,3,15 花蓮縣,2 技職,23.9966876,121.564793
1078,致理科技大學,D 日,M 碩士,50,10,40,5,12,3,16,1,9,1,3,0,0,0,0,0,0,0,0,01 新北市,2 技職,25.0210986,121.4651279
1078,致理科技大學,D 日,B 四技,6435,2105,4330,495,1054,552,1022,451,1065,459,1035,0,0,0,0,0,0,148,154,01 新北市,2 技職,25.0210986,121.4651279
1078,致理科技大學,D 日,C 二技,221,41,180,0,0,0,0,19,90,20,88,0,0,0,0,0,0,2,2,01 新北市,2 技職,25.0210986,121.4651279
14,國立高雄師範大學,N 職,M 碩士,1454,520,934,175,341,187,275,67,160,36,66,31,49,24,43,0,0,0,0,50 高雄市,3 師範,22.6236618,120.3210567
15,國立彰化師範大學,D 日,D 博士,506,300,206,43,39,52,26,40,33,49,27,43,31,41,26,32,24,0,0,07 彰化縣,3 師範,24.0812771,120.5587377
15,國立彰化師範大學,D 日,M 碩士,1655,828,827,328,301,282,253,124,150,90,111,4,6,0,6,0,0,0,0,07 彰化縣,3 師範,24.0812771,120.5587377
15,國立彰化師範大學,D 日,B 學士,4942,2655,2287,644,581,637,538,637,558,597,544,0,0,0,0,0,0,140,66,07 彰化縣,3 師範,24.0812771,120.5587377
15,國立彰化師範大學,N 職,M 碩士,1356,568,788,206,245,199,228,57,109,44,85,29,71,33,50,0,0,0,0,07 彰化縣,3 師範,24.0812771,120.5587377
17,國立臺北大學,D 日,D 博士,212,142,70,27,10,25,15,29,11,19,7,11,11,17,8,14,8,0,0,01 新北市,1 一般,24.9438411,121.370802
17,國立臺北大學,D 日,M 碩士,1404,710,694,272,286,257,224,118,103,62,77,1,4,0,0,0,0,0,0,01 新北市,1 一般,24.9438411,121.370802
17,國立臺北大學,D 日,B 學士,5956,2733,3223,713,760,652,775,631,804,591,764,0,0,0,0,0,0,146,120,01 新北市,1 一般,24.9438411,121.370802
17,國立臺北大學,N 職,M 碩士,595,279,316,125,121,97,117,38,43,13,22,6,13,0,0,0,0,0,0,01 新北市,1 一般,24.9438411,121.370802
17,國立臺北大學,P 進,B 學士,2069,823,1246,237,331,217,291,159,274,145,276,0,0,0,0,0,0,65,74,01 新北市,1 一般,24.9438411,121.370802
18,國立嘉義大學,D 日,D 博士,195,111,84,22,11,16,19,17,14,16,8,14,7,9,7,17,18,0,0,20 嘉義市,1 一般,23.4681944,120.484174
18,國立嘉義大學,D 日,M 碩士,1278,609,669,243,235,191,207,107,134,68,93,0,0,0,0,0,0,0,0,20 嘉義市,1 一般,23.4681944,120.484174
18,國立嘉義大學,D 日,B 學士,7516,3825,3691,995,970,959,873,872,892,862,871,27,23,0,0,0,0,110,62,20 嘉義市,1 一般,23.4681944,120.484174
18,國立嘉義大學,N 職,M 碩士,929,352,577,118,221,109,176,58,88,67,92,0,0,0,0,0,0,0,0,20 嘉義市,1 一般,23.4681944,120.484174
18,國立嘉義大學,P 進,B 學士,1887,1184,703,313,187,270,171,268,163,240,158,0,0,0,0,0,0,93,24,20 嘉義市,1 一般,23.4681944,120.484174
19,國立高雄大學,D 日,D 博士,30,24,6,4,1,3,2,4,1,5,1,2,0,4,0,2,1,0,0,50 高雄市,1 一般,22.7341433,120.2849143
19,國立高雄大學,D 日,M 碩士,656,427,229,172,97,165,71,60,31,29,29,1,1,0,0,0,0,0,0,50 高雄市,1 一般,22.7341433,120.2849143
19,國立高雄大學,D 日,B 學士,4534,2644,1890,671,467,624,464,627,457,609,451,0,0,0,0,0,0,113,51,50 高雄市,1 一般,22.7341433,120.2849143
19,國立高雄大學,N 職,M 碩士,550,339,211,123,82,77,54,58,33,39,17,26,18,16,7,0,0,0,0,50 高雄市,1 一般,22.7341433,120.2849143
19,國立高雄大學,N 修,C 二技,146,76,70,0,0,0,0,25,33,26,19,0,0,0,0,0,0,25,18,50 高雄市,2 技職,22.7341433,120.2849143
20,國立東華大學,D 日,D 博士,423,242,181,50,42,37,37,41,32,37,23,22,16,23,13,32,18,0,0,15 花蓮縣,1 一般,23.8975385,121.5418018
20,國立東華大學,D 日,M 碩士,1418,719,699,281,245,207,177,120,136,87,109,14,15,10,17,0,0,0,0,15 花蓮縣,1 一般,23.8975385,121.5418018
20,國立東華大學,D 日,B 學士,7847,3689,4158,951,1087,865,986,873,967,743,919,0,0,0,0,0,0,257,199,15 花蓮縣,1 一般,23.8975385,121.5418018
20,國立東華大學,N 職,M 碩士,563,223,340,75,105,63,102,36,44,26,42,14,24,9,23,0,0,0,0,15 花蓮縣,1 一般,23.8975385,121.5418018
21,國立暨南國際大學,D 日,D 博士,342,180,162,36,29,29,23,30,26,19,22,26,21,23,18,17,23,0,0,08 南投縣,1 一般,23.9511431,120.9306649
21,國立暨南國際大學,D 日,M 碩士,808,353,455,148,168,103,115,56,84,41,69,4,13,1,6,0,0,0,0,08 南投縣,1 一般,23.9511431,120.9306649
21,國立暨南國際大學,D 日,B 學士,4606,2197,2409,624,632,529,567,476,536,440,588,0,0,0,0,0,0,128,86,08 南投縣,1 一般,23.9511431,120.9306649
21,國立暨南國際大學,N 職,M 碩士,486,174,312,69,110,50,103,22,45,14,24,7,16,12,14,0,0,0,0,08 南投縣,1 一般,23.9511431,120.9306649
22,國立臺灣科技大學,D 日,D 博士,1063,803,260,199,71,180,62,160,49,87,33,66,23,58,11,53,11,0,0,30 臺北市,2 技職,25.0132583,121.5405609
22,國立臺灣科技大學,D 日,M 碩士,3738,2598,1140,1286,573,1048,462,215,80,47,24,2,1,0,0,0,0,0,0,30 臺北市,2 技職,25.0132583,121.5405609
22,國立臺灣科技大學,D 日,B 四技,5583,3918,1665,981,418,965,418,904,402,881,369,0,0,0,0,0,0,187,58,30 臺北市,2 技職,25.0132583,121.5405609
22,國立臺灣科技大學,D 日,C 二技,59,12,47,0,0,0,0,3,23,5,21,0,0,0,0,0,0,4,3,30 臺北市,2 技職,25.0132583,121.5405609
22,國立臺灣科技大學,N 職,M 碩士,786,483,303,200,141,184,114,63,27,33,19,1,1,2,1,0,0,0,0,30 臺北市,2 技職,25.0132583,121.5405609
23,國立雲林科技大學,D 日,D 博士,427,260,167,51,30,55,39,43,21,35,24,21,24,28,13,27,16,0,0,09 雲林縣,2 技職,23.6960596,120.5340433
23,國立雲林科技大學,D 日,M 碩士,1955,1223,732,555,292,464,293,154,113,50,34,0,0,0,0,0,0,0,0,09 雲林縣,2 技職,23.6960596,120.5340433
