縣市,站點UID,站點ID,站點名稱,站點地址,腳踏車可租借數量,lat,lng
台北市,TPE500104015,500104015,YouBike2.0_明勝公園,承德路4段6巷71號(對面),14,25.08009,121.51895
台北市,TPE500104016,500104016,YouBike2.0_劍潭海外青年活動中心,中山北路4段/通河街口,23,25.07994,121.52426000000001
台北市,TPE500104018,500104018,YouBike2.0_忠誠路一段173巷口,忠誠路一段177號(前),11,25.10813,121.5304
台北市,TPE500104019,500104019,YouBike2.0_雨農國小,忠誠路一段127號(前),32,25.10564,121.52916
台北市,TPE500104020,500104020,YouBike2.0_忠誠公園,忠誠路一段18號(對面),14,25.10399,121.52593
台北市,TPE500104021,500104021,YouBike2.0_芝山抽水站,至誠路二段47-49號(前),21,25.10155,121.52832
台北市,TPE500104022,500104022,YouBike2.0_至誠路一段305巷口,至誠路一段303號(對面),21,25.101860000000002,121.53083000000001
台北市,TPE500104023,500104023,YouBike2.0_華齡公園,劍潭路76號(對面),25,25.08302,121.52068999999999
台北市,TPE500104024,500104024,YouBike2.0_前港公園(福德宮),後港街134巷/後港街口,18,25.08671,121.52096
台北市,TPE500104025,500104025,YouBike2.0_華齡街185巷口,華齡街188號(前),12,25.088279999999997,121.51985
台北市,TPE500104026,500104026,YouBike2.0_前港公園(前港街),前港街48號(對面),19,25.0848,121.52125
台北市,TPE500104027,500104027,YouBike2.0_百齡高中,承德路四段179巷/承德路4段口,15,25.08736,121.52271999999999
台北市,TPE500104028,500104028,YouBike2.0_捷運芝山站(2號出口),福華路151號(對面),21,25.10364,121.52219
台北市,TPE500104029,500104029,YouBike2.0_臺灣戲曲中心,文林路751號(南側),14,25.102079999999997,121.51978999999999
台北市,TPE500104030,500104030,YouBike2.0_捷運劍潭站(2號出口),基河路18號(對面),71,25.08288,121.52455
台北市,TPE500104031,500104031,YouBike2.0_劍潭基河路口,劍潭路基河路口(捷運站橋下空間),20,25.08403,121.5249
台北市,TPE500104032,500104032,YouBike2.0_志成公園,中正路/雨農路口(西北側),23,25.09667,121.53206000000002
台北市,TPE500104033,500104033,YouBike2.0_福林國小,福志路50號(對面),14,25.09896,121.53025
台北市,TPE500104034,500104034,YouBike2.0_中山中正路口,中山北路五段609號(前),19,25.096510000000002,121.52753
台北市,TPE500104035,500104035,YouBike2.0_士林運動中心,士商路1號(前),27,25.08911,121.52153999999999
台北市,TPE500104036,500104036,YouBike2.0_陽明高中,中正路510號(前),36,25.091639999999998,121.51706000000001
台北市,TPE500104037,500104037,YouBike2.0_兒童新樂園,承德路五段55號(旁公車亭),23,25.09631,121.51449
台北市,TPE500104038,500104038,YouBike2.0_臺北市立天文館,基河路363號(前),31,25.095979999999997,121.51776000000001
台北市,TPE500104039,500104039,YouBike2.0_華聲公園,華聲街17號(南側路側),27,25.09619,121.5223
台北市,TPE500104040,500104040,YouBike2.0_福林公園,福林路/中山北路五段(東北側),17,25.09419,121.52833000000001
台北市,TPE500104041,500104041,YouBike2.0_捷運士林站(2號出口),中山北路五段505巷44弄2號(對面),30,25.093429999999998,121.52642
台北市,TPE500104042,500104042,YouBike2.0_銘傳大學,中山北路五段250號(銘傳大學對側),30,25.08771,121.52677
台北市,TPE500104043,500104043,YouBike2.0_士林高商,士商路150號(校門旁),26,25.09435,121.51702
台北市,TPE500104044,500104044,YouBike2.0_蘭雅公園,忠誠路二段/忠誠路二段40巷(西南側),29,25.10991,121.53039
台北市,TPE500104045,500104045,YouBike2.0_聯合醫院陽明院區,雨聲街105號(南側),15,25.10455,121.53195
台北市,TPE500104046,500104046,YouBike2.0_捷運芝山站(1號出口),福華路114號(對面),36,25.10225,121.52286000000001
台北市,TPE500104047,500104047,YouBike2.0_至誠公園,至誠路一段80號(對面),15,25.10143,121.53585
台北市,TPE500104048,500104048,YouBike2.0_原住民文化主題公園,至善路二段280號(對面),21,25.101129999999998,121.55158999999999
台北市,TPE500104049,500104049,YouBike2.0_通河東街2段10巷口,通河東街2段5號(對面),15,25.09106,121.51501999999999
台北市,TPE500104050,500104050,YouBike2.0_梅林新村,至善路一段/至善路一段138巷(北側),15,25.09755,121.54036
台北市,TPE500104051,500104051,YouBike2.0_延平北中正路口,中正路613號(對面),30,25.086779999999997,121.50948000000001
台北市,TPE500104052,500104052,YouBike2.0_重慶北路四段190巷口,重慶北路四段198號(前),13,25.08505,121.51166
台北市,TPE500104053,500104053,YouBike2.0_重慶北葫東街口,重慶北路四段177號(前),15,25.08393,121.51168999999999
台北市,TPE500104054,500104054,YouBike2.0_葫蘆國小,環河北路三段/葫蘆街(東北側),20,25.082539999999998,121.5075
台北市,TPE500104055,500104055,YouBike2.0_士林3號廣場,中山北路六段81號(旁),30,25.104589999999998,121.52417
台北市,TPE500104056,500104056,YouBike2.0_社正公園,社中街39號(對面),15,25.08824,121.51053999999999
台北市,TPE500104057,500104057,YouBike2.0_社子國小,社中街476號(對面),15,25.09058,121.50142
台北市,TPE500104058,500104058,YouBike2.0_社中街384巷口,通河西街二段194號(對面),18,25.09346,121.50376000000001
台北市,TPE500104059,500104059,YouBike2.0_忠誠路一段138號,忠誠路一段138號(斜前方),15,25.10641,121.52944
台北市,TPE500104060,500104060,YouBike2.0_社子公園,永平街20巷37弄/永平街20巷11弄(社子公園南側),14,25.0902,121.50622
台北市,TPE500104061,500104061,YouBike2.0_國立故宮博物院,力行街8號(對面),17,25.098329999999997,121.54788
台北市,TPE500104062,500104062,YouBike2.0_泰北高中,福林路240號(前),16,25.09763,121.53402
台北市,TPE500104063,500104063,YouBike2.0_後港公園,通河東街二段26號(旁公園),15,25.093120000000003,121.51418999999999
台北市,TPE500104064,500104064,YouBike2.0_重慶北路四段117號,重慶北路四段117號(前),18,25.08279,121.51218999999999
台北市,TPE500104065,500104065,YouBike2.0_社子島島頭公園,延平北路九段323號(後方堤外),15,25.108929999999997,121.46638999999999
台北市,TPE500104066,500104066,YouBike2.0_延平北路八段133巷口,延平北路八段133巷42號(對面),15,25.10304,121.48297
台北市,TPE500104067,500104067,YouBike2.0_坤天亭,延平北路八段96巷15號(前),14,25.1064,121.4836
台北市,TPE500104068,500104068,YouBike2.0_社子島濕地解說小築,社子島濕地解說小築,15,25.113139999999998,121.48974
台北市,TPE500104069,500104069,YouBike2.0_福安國中,延平北路七段250號(前),11,25.102610000000002,121.48818999999999
台北市,TPE500104070,500104070,YouBike2.0_福安消防分隊,延平北路七段42之7號(對面),15,25.09669,121.49706
台北市,TPE500104071,500104071,YouBike2.0_聖山綠地,忠義街94號(旁),15,25.10696,121.53233999999999
台北市,TPE500104072,500104072,YouBike2.0_芝山國小,德行東路285號(德行東路283巷側人行道),30,25.11044,121.53595
台北市,TPE500104073,500104073,YouBike2.0_士林新天地,大南路325號前方,19,25.08899,121.51751000000002
台北市,TPE500104074,500104074,YouBike2.0_蘭雅國小,礦溪街與中山北路六段195巷口,27,25.10775,121.52311999999999
台北市,TPE500104075,500104075,YouBike2.0_中正基河路口,中正路420號前,28,25.0933,121.51961999999999
台北市,TPE500104076,500104076,YouBike2.0_福林公園(中正路),中正路/志成街口(南側),27,25.09609,121.53006
台北市,TPE500104077,500104077,YouBike2.0_至善臨溪路口,至善路一段/臨溪路(西南側),22,25.097089999999998,121.54229
台北市,TPE500104078,500104078,YouBike2.0_市立圖書館葫蘆堵分館,延平北路五段136巷1號前,13,25.08217,121.51073999999998
台北市,TPE500104079,500104079,YouBike2.0_東山路110巷口,東山路114號對側,16,25.11306,121.53945
台北市,TPE500104080,500104080,YouBike2.0_永平社會住宅,環河北路三段261巷2號,15,25.08887,121.50313999999999
台北市,TPE500104081,500104081,YouBike2.0_雨農橋,福志路14巷42號(對面),16,25.10012,121.53253000000001
台北市,TPE500104082,500104082,YouBike2.0_通河街76巷/承德路四段10巷口,承德路四段10巷37號(旁),14,25.080189999999998,121.5202
台北市,TPE500104083,500104083,YouBike2.0_芝山聖佑宮,雨聲街90號旁,15,25.10455,121.53025
台北市,TPE500104084,500104084,YouBike2.0_至誠雨聲街口,至誠路二段與雨聲街口東北側,10,25.10199,121.52927
台北市,TPE500104085,500104085,YouBike2.0_捷運線型公園(後街),後街15號旁,13,25.09812,121.52448999999999
台北市,TPE500104086,500104086,YouBike2.0_天母公園,中山北路七段141巷30號對側,12,25.12408,121.53003000000001
台北市,TPE500104087,500104087,YouBike2.0_基河文林路口,基河路3-1號對側人行道,16,25.086370000000002,121.5247
台北市,TPE500104088,500104088,YouBike2.0_文林福華路口,文林路 / 福華路口(東側),19,25.100939999999998,121.52243
台北市,TPE500104089,500104089,YouBike2.0_劍潭海外青年活動中心_1,通河街 / 通河街2巷(南側),24,25.0796,121.5237
台北市,TPE500104090,500104090,YouBike2.0_社子國小_1,延平北路六段/社中街(社子國小對面跨提便道橋下),20,25.09029,121.50188999999999
台北市,TPE500104091,500104091,YouBike2.0_捷運劍潭站(1號出口),捷運劍潭站(1號出口)北側,70,25.08577,121.52531
台北市,TPE500104092,500104092,YouBike2.0_德行東山路口,德行東路/東山路(西北側),12,25.1107,121.53998999999999
台北市,TPE500104094,500104094,YouBike2.0_重慶北通河西街口,重慶北路四段276號(前),12,25.08756,121.51177
台北市,TPE500104095,500104095,YouBike2.0_葫蘆國小(延平北路五段285巷),環河北路三段/延平北路五段285巷,15,25.08406,121.5067
台北市,TPE500104096,500104096,YouBike2.0_社子市場,延平北路六段67號旁,15,25.0881,121.50873
台北市,TPE500104097,500104097,YouBike2.0_士林區農會社子分部,社子街162號旁,8,25.08912,121.5049
台北市,TPE500104098,500104098,YouBike2.0_承德劍潭路口,承德路四段與劍潭路口西側,19,25.0841,121.52341000000001
台北市,TPE500104099,500104099,YouBike2.0_文林路101巷口,文林路100號前,12,25.08761,121.52608000000001
台北市,TPE500104100,500104100,YouBike2.0_延平北路五段257巷15弄口,葫蘆街184號對側,13,25.08408,121.50958999999999
台北市,TPE500104101,500104101,YouBike2.0_延平北路五段257巷4弄口,延平北路五段257巷17號前,15,25.08471,121.5089
台北市,TPE500104102,500104102,YouBike2.0_啟明學校,忠誠路二段200號(新光三越天母店)對側,16,25.117420000000003,121.53472
台北市,TPE500104103,500104103,YouBike2.0_中山福國路口,中山北路五段837號前,14,25.10203,121.52561000000001
台北市,TPE500104104,500104104,YouBike2.0_德行公園,德行西路33號對側,14,25.10585,121.52376000000001
台北市,TPE500104105,500104105,YouBike2.0_承德後港街口,承德路四段/後港街口,11,25.08238,121.52309
台北市,TPE500104106,500104106,YouBike2.0_中山北路五段698巷口,中山北路五段692號前,15,25.09765,121.52757
台北市,TPE500104107,500104107,YouBike2.0_捷運士林站(1號出口),中正路236巷/中正路口,38,25.09561,121.52552
台北市,TPE500104108,500104108,YouBike2.0_捷運芝山站(2號出口)_1,福華路/福華路162巷(東南側),52,25.103360000000002,121.52263
台北市,TPE500104109,500104109,YouBike2.0_銘傳大學(中山北路五段280巷口),中山北路五段280巷口,23,25.08762,121.52711000000001
台北市,TPE500104110,500104110,YouBike2.0_海光公園南側,葫蘆街79號對側公園,14,25.08036,121.5084
台北市,TPE500104111,500104111,YouBike2.0_士商路40巷口,士商路40巷2號旁,15,25.09013,121.52054
台北市,TPE500104112,500104112,YouBike2.0_劍潭郵局,基河路/承德路四段77巷口(捷運橋下),16,25.08182,121.52431000000001
台北市,TPE500104113,500104113,YouBike2.0_士東路91巷口,士東路91巷3號旁,16,25.112470000000002,121.52913999999998
台北市,TPE500104114,500104114,YouBike2.0_美崙公園,美崙街118號斜對面人行道,13,25.096770000000003,121.51931
台北市,TPE500104117,500104117,YouBike2.0_美崙公園(東北側),文林路587巷115號對側,15,25.098860000000002,121.51835
台北市,TPE500105001,500105001,YouBike2.0_台北花木批發市場,萬盛街/興隆路一段(西北側),32,25.00402,121.54073999999999
台北市,TPE500105002,500105002,YouBike2.0_捷運萬隆站(4號出口),羅斯福路5段210號(前),21,25.0027,121.53861
台北市,TPE500105003,500105003,YouBike2.0_捷運萬隆站(1號出口),羅斯福路五段250號(前),26,25.00115,121.53916000000001
台北市,TPE500105004,500105004,YouBike2.0_萬和二號公園,萬隆街255號(對面),26,25.00154,121.5364
台北市,TPE500105005,500105005,YouBike2.0_捷運萬隆站(2號出口),興隆路一段70巷/羅斯福路5段211巷26弄口,12,25.00144,121.53983000000001
台北市,TPE500105006,500105006,YouBike2.0_景仁公園,羅斯福路六段142巷1號(旁),16,24.99621,121.54043
台北市,TPE500105007,500105007,YouBike2.0_捷運景美站(2號出口),景文街1號(對面),63,24.993660000000002,121.54123999999999
台北市,TPE500105008,500105008,YouBike2.0_羅斯福景隆街口,羅斯福路六段/景隆街口(東南側),20,24.99898,121.5403
台北市,TPE500105009,500105009,YouBike2.0_景福街/羅斯福路6段142巷口,景福街/羅斯福路6段142巷口,28,24.99812,121.53663
台北市,TPE500105010,500105010,YouBike2.0_興旺公園,福興路106巷28弄96號(對面),30,25.00587,121.55011999999999
台北市,TPE500105011,500105011,YouBike2.0_興福國中,福興路95巷/福興路63巷4弄口,25,25.00465,121.54916000000001
台北市,TPE500105012,500105012,YouBike2.0_興隆路2段203巷,興隆路2段203巷108號(對面),32,25.00346,121.54709
台北市,TPE500105013,500105013,YouBike2.0_景美運動公園,景豐街79號(旁公園),11,25.00219,121.54453999999998
台北市,TPE500105014,500105014,YouBike2.0_景美醫院,羅斯福路六段280號(前),18,24.99136,121.54008
台北市,TPE500105015,500105015,YouBike2.0_師範大學公館校區,汀州路四段77號(旁),14,25.007920000000002,121.53731
台北市,TPE500105016,500105016,YouBike2.0_景華街128巷口,景華街124號(旁汽車格),14,24.99543,121.54725
台北市,TPE500105017,500105017,YouBike2.0_仙跡岩登山口(景興路),景興街239號(前),22,24.99118,121.5436
台北市,TPE500105018,500105018,YouBike2.0_國立政治大學,指南路二段153號(對面),35,24.987370000000002,121.57726000000001
台北市,TPE500105019,500105019,YouBike2.0_捷運動物園站,新光路二段30號(對面),18,24.99873,121.57985
台北市,TPE500105020,500105020,YouBike2.0_捷運木柵站,木柵路四段82巷18號前(捷運橋樑下),31,24.99798,121.57455
台北市,TPE500105021,500105021,YouBike2.0_捷運萬芳社區站,萬芳路60號(西側廣場),31,24.99886,121.56768999999998
台北市,TPE500105022,500105022,YouBike2.0_文山運動中心,興隆路三段/興隆路三段192巷8弄,20,24.996760000000002,121.5596
台北市,TPE500105023,500105023,YouBike2.0_捷運辛亥站,辛亥路四段114號(旁人行道),29,25.00467,121.55684
台北市,TPE500105024,500105024,YouBike2.0_興豐公園,興隆路二段123巷/興隆路二段(西北側),21,24.99982,121.54761
台北市,TPE500105025,500105025,YouBike2.0_木柵光輝路口,木柵路一段290號(旁),19,24.98816,121.55528000000001
台北市,TPE500105026,500105026,YouBike2.0_考試院,試院路(雙號)/木柵路一段(東北側),22,24.987470000000002,121.54983999999999
台北市,TPE500105027,500105027,YouBike2.0_和興路26巷口,和興路44巷 / 和興路26巷口,15,24.98573,121.54531999999999
台北市,TPE500105028,500105028,YouBike2.0_世新大學,木柵路一段17巷1號(西側),26,24.98859,121.54336
台北市,TPE500105029,500105029,YouBike2.0_一壽橋,樟新街64號前方,16,24.97837,121.55548
台北市,TPE500105030,500105030,YouBike2.0_臺北市立景美女中,木新路三段/一壽街(西北側),23,24.98058,121.55623999999999
