ID,縣市,鄉鎮市區,路名,土地面積,使用分區,移轉層次,總樓層數,主要用途,主要建材,建物型態,屋齡,建物面積,車位面積,車位個數,橫坐標,縱坐標,備註,主建物面積,陽台面積,附屬建物面積,N_lib_2000,鄰近熱門國小,鄰近熱門國中,鄰近完全中學,單價
TR-94,台中市,大里區,德芳南路,-0.6267367172716827,,16,19,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),11.25,0.3009893860662337,0.4026136188285955,1.0,218184,2666510,,-0.0906668559215408,-0.0483613702016657,0.5906878479084142,3,0,0,1,1.4656494753991098
TR-95,新北市,汐止區,明峰街,0.4067064486392672,,16,18,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6.083333333333333,1.0059477917243618,0.822800080288458,1.0,314112,2773816,,0.7263232336265819,0.1478670130518219,1.3251776285118386,7,0,0,1,1.9575262566587144
TR-96,新北市,新莊區,福德二街,-0.0987433937391791,,11,11,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),9.583333333333334,-0.2344802423554247,0.0967425917364897,1.0,296628,2772250,,-0.6179762488985842,-0.672879529077983,0.4583088758229135,0,0,0,1,2.472825741787824
TR-97,屏東縣,屏東市,廣東路,0.5298303867546575,,2,14,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),4.25,-0.2408001628625474,-0.8193256863726953,0.0,196284,2509581,,-0.421649683058419,-0.9390675967957576,1.0881765655845703,0,0,0,1,1.09088621348703
TR-98,桃園市,中壢區,文智路,0.0734330444139846,,9,13,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),2.75,-0.2884868357799267,0.9232122861520278,1.0,270814,2765975,,-0.6312721402451082,-0.2189947469438289,-0.1971805504714216,0,0,0,1,1.7701446257026745
TR-99,新北市,新店區,三民路,0.6982816227981427,,2,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),48.25,-0.4574010747884757,-0.8193256863726953,0.0,303882,2762773,,0.0408776010174749,0.6700051458828413,-0.4384519028208025,0,0,0,1,2.26202140696228
TR-100,新北市,三重區,集賢路,1.88354479985001,,3,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6.916666666666667,2.576735306858282,2.1018971026736266,2.0,299303,2775866,,2.165108412103644,1.5078150256868623,1.0454736713634414,6,0,0,1,2.1917532953537644
TR-101,基隆市,信義區,福民街,0.7602401456288039,,7,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),27.0,0.6434141699066935,-0.8193256863726953,0.0,328334,2780576,,0.9967673214409885,0.5352047782565322,0.3985248239133322,5,0,0,1,0.6927002477054454
TR-102,台北市,南港區,園區街,-0.0181828939221209,,8,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),11.166666666666666,0.2383647192229285,0.7625527567703156,1.0,311777,2772477,,-0.1274427256034161,0.0181856467277779,1.1778526434489425,0,0,0,1,4.487178274565252
TR-103,新北市,板橋區,幸福路,0.0748750581338604,,3,4,住家用,加強磚造,公寓(5樓含以下無電梯),46.16666666666666,-1.0204485381503057,-0.8193256863726953,0.0,296505,2768216,,-0.492938291980208,-1.6420771089734696,-0.4384519028208025,11,0,0,1,2.051217072136734
TR-104,新竹市,新竹市,榮濱南路,0.550379082262887,,7,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),3.1666666666666665,0.1441404498440097,1.252255360751111,0.0,242602,2747365,,-0.0615290514812857,0.0164793129603563,-0.4384519028208025,0,0,0,1,1.395381363790595
TR-105,台北市,中山區,錦州街,-0.1562316740382253,,6,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),42.083333333333336,-0.2028806398198122,-0.8193256863726953,0.0,304548,2772609,,-0.0872721602585983,1.7159877453123014,-0.4384519028208025,12,0,0,1,3.128661450133964
TR-106,新北市,淡水區,八勢路,9.033914031225876,,4,6,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),5.166666666666667,4.7777912580207005,3.70231318382222,2.0,296647,2782805,,3.910830656771741,2.0487228299595195,-0.4384519028208025,0,0,0,1,2.285444110831784
TR-107,台北市,松山區,新東街,-0.2377294827732027,,3,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),44.41666666666666,-0.947482183204436,-0.8193256863726953,0.0,307400,2772340,,-0.6142986619303966,-0.1933997404325043,-0.4384519028208025,7,0,0,1,3.667383639132578
TR-108,高雄市,楠梓區,常興街,0.2560640820362478,,3,15,住家用,其他,住宅大樓(11層含以上有電梯),7.916666666666667,0.9019563724707989,0.0164128270456338,1.0,182002,2514857,,0.458990950169873,0.6717114796502629,0.607769005596866,0,0,0,1,1.2314224367040598
TR-109,桃園市,大園區,大興路,-0.2346291532754699,,6,13,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),4.333333333333333,-0.5648397234095597,0.8042624422828756,1.0,269499,2772640,,-0.8182632930121821,-0.0398297013645574,-0.4384519028208025,2,0,0,1,1.32511325218208
TR-110,新北市,板橋區,南雅東路,-1.25982880742113,,6,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),14.583333333333334,-1.0267684586574282,-0.8193256863726953,0.0,295911,2766431,,-1.1560355114749448,-1.2410886736293862,0.0974694196543705,11,0,0,1,2.5196711495268342
TR-111,新北市,三重區,仁化街,-1.1044037619805227,,19,20,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),25.166666666666668,-0.5073859006175363,0.3639935396502993,1.0,299702,2772566,,-0.4717214440868184,0.0096539778906696,-0.2249374317151558,8,0,0,1,2.707052780482874
TR-112,台北市,信義區,和平東路三段,-0.026306237877421,,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),42.5,-0.8032730879964568,-0.8193256863726953,0.0,305922,2768388,,-0.4459783353095057,0.2075886949115789,-0.4384519028208025,13,0,0,1,3.222352265611983
TR-113,新北市,泰山區,明志路二段,1.234830894401909,,4,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),42.25,-0.3557078084465943,-0.8193256863726953,0.0,293017,2771071,,0.2414475364363182,0.4533007574202938,-0.4384519028208025,15,0,0,1,1.2314224367040598
TR-114,新北市,鶯歌區,育英街,0.8107106258244545,,7,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),23.666666666666668,0.2389392574508483,0.0859289695665669,1.0,285092,2760470,花台4.18㎡ ,0.5783710809833452,0.2400090364925899,0.4540385864008007,2,0,0,1,1.32511325218208
TR-115,新北市,中和區,景平路,0.7880710104224053,,4,4,住家用,加強磚造,公寓(5樓含以下無電梯),48.333333333333336,-0.4441866955463102,-0.8193256863726953,0.0,300963,2765174,,0.2530460799513711,-0.4817701471267602,-0.4384519028208025,10,0,0,1,2.1917532953537644
TR-116,台北市,松山區,三民路,0.2552950080523137,,2,7,集合住宅,鋼筋混凝土造,華廈(10層含以下有電梯),30.0,-0.1770264195634013,-0.8193256863726953,0.0,306993,2772025,,-0.199862899746186,-0.5329601601494092,-0.4384519028208025,7,0,0,1,3.362888488829013
TR-117,新北市,新莊區,中華路一段,0.173028125333403,,4,4,住家用,加強磚造,公寓(5樓含以下無電梯),45.41666666666666,-0.4476339249138317,-0.8193256863726953,0.0,295644,2770077,,0.208066362417385,-0.2428834196877318,-0.4384519028208025,12,0,0,1,1.6530311063551495
TR-118,台中市,北區,育強街,0.4188433974482212,,7,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),39.0,0.8255427881574079,-0.8193256863726953,0.0,218854,2672799,,1.1373643001478502,-0.5227221575448794,0.2042266552071939,4,0,0,1,0.9831417756873072
TR-119,新北市,蘆洲區,長安街,0.6928500377866104,,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),26.916666666666668,-0.0477553182813487,-0.8193256863726953,0.0,296188,2775012,,0.5908182984141338,0.4618324262574021,-0.2911269177579064,6,0,0,1,1.7232992179636646
TR-120,台北市,內湖區,文德路,0.7719444903217951,,2,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),38.41666666666666,-0.0109848716944536,-0.8193256863726953,0.0,308662,2774358,,-0.1642185952852913,1.396903330804456,-0.4384519028208025,4,0,0,1,2.847589003699904
TR-121,台北市,大同區,南京西路,-0.4943838913490871,,12,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),15.0,0.1366714528810464,2.8248649848913314,2.0,302163,2771796,,-0.0236216165784295,1.4054349996415645,-0.4384519028208025,5,0,0,1,4.393487459087233
TR-122,台南市,安平區,國平北路,-1.073496601251186,,3,18,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.3333333333333333,-0.6676820662072815,-0.2987270190492629,1.0,164667,2542619,,-1.0264712936726454,0.0062413103558264,-0.4384519028208025,1,0,0,1,1.311059629860377
TR-123,新北市,土城區,中央路四段,-0.4251672327950516,,11,13,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6.916666666666667,-0.1873681076659656,-0.8193256863726953,0.0,292447,2761513,,-0.3401769871478026,-0.3026051015474889,0.2106320893403634,0,0,0,1,2.0277943682672293
TR-124,台南市,中西區,民生路二段,-1.1239190143228412,,11,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),24.5,-0.3792638757913239,-0.8193256863726953,0.0,167101,2544149,,-0.5922331401212714,0.1086213364011243,0.2277132470288151,1,0,0,1,0.7301765738966535
TR-125,桃園市,桃園區,中埔二街,-1.0621287264261656,,4,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),17.083333333333332,-0.6355079254437485,-0.8193256863726953,0.0,279821,2767120,,-0.7874281407404558,-0.0773690442478334,-0.1117747620291633,9,0,0,1,1.6296084024856448
TR-126,新竹縣,竹北市,莊敬三路,-0.663892604120481,,12,29,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6.916666666666667,0.4371549460833291,0.5725419672130986,1.0,252791,2746643,,0.2949139931276597,-0.1814554040605529,-0.4384519028208025,0,0,0,1,2.308866814701289
TR-127,新北市,土城區,中華路一段,-1.0467712803094888,,6,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.83333333333333,-0.6682566044352019,-0.8193256863726953,0.0,294497,2763775,,-0.2966117261400428,-0.4988334848009764,-0.4384519028208025,5,0,0,1,1.8544663596328923
TR-128,桃園市,桃園區,同安街,-0.2041065295381001,,5,10,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),27.0,-0.3022757532500125,-0.8193256863726953,0.0,279939,2768651,,0.0765219054783692,-0.0671310416433036,-0.1651533798055749,0,0,0,1,1.0674635096175251
TR-129,台北市,南港區,中坡北路,0.9276579385063776,,2,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),48.41666666666666,-0.7038779745662562,-0.8193256863726953,0.0,308572,2771026,,-0.2943485956980812,0.2690167105387576,-0.4384519028208025,7,0,0,1,2.988125226916934
TR-130,台北市,中山區,八德路二段,-0.1994680520724997,,12,20,住家用,鋼骨造,住宅大樓(11層含以上有電梯),9.333333333333334,1.5075196646987263,0.4257856663355733,1.0,304139,2770954,,0.878801647153742,0.0693756597504267,2.866752109894608,0,0,0,1,4.206105828131193
TR-131,新北市,三峽區,學府路,-0.0539929012990352,,6,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),12.916666666666666,0.7514273567556974,-0.1859563878486381,1.0,287784,2760092,,0.3418739497983623,-0.3077241028497537,1.8333420697432776,0,0,0,1,1.7467219218331695
TR-132,高雄市,楠梓區,加宏路,-0.5316599460078751,,7,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),15.833333333333334,-0.1057836793012922,0.115280229742072,1.0,177731,2513203,,-0.3930776612286541,0.0437806532391025,0.1081451432096525,3,0,0,1,1.0206181018785152
TR-133,新北市,板橋區,仁化街,-0.5139952779393974,,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),44.66666666666666,-1.0020633148568578,-0.8193256863726953,0.0,297872,2769359,,-0.6066605966887763,-0.7718468875884376,-0.4384519028208025,0,0,0,1,2.1917532953537644
TR-134,台南市,永康區,復國二路,-0.2044910665300668,,10,11,國民住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.166666666666668,-0.1862190312101249,-0.8193256863726953,0.0,172950,2546076,,-0.1537516169912194,-0.2104630781067206,-0.4384519028208025,2,0,0,1,0.9737726941395052
TR-135,高雄市,三民區,十全三路,-1.1562681887720536,,22,22,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.4166666666666667,-0.791207785210132,-0.8193256863726953,0.0,177081,2505340,,-1.230153033449186,0.040367985704259,-0.0925584596296547,4,0,0,1,1.395381363790595
TR-136,新北市,汐止區,康寧街,2.834216378240092,其他,2,7,集合住宅,鋼筋混凝土造,華廈(10層含以下有電梯),3.9166666666666665,1.404677321901004,-0.0608273313109585,1.0,314566,2774166,,1.029299821544186,0.3543333989098391,0.8725269497678679,7,0,0,1,1.7467219218331695
TR-137,台中市,北屯區,松竹路一段,-0.2134075180312985,,14,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),4.0,0.2889240832799087,0.580265983048758,1.0,221146,2675178,,-0.1444162039181276,0.7638535030910308,0.1359020244533868,0,0,0,1,1.395381363790595
TR-138,新北市,蘆洲區,正和街,-0.2882720636548477,,2,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),30.08333333333333,-0.4930224449195303,0.8768681911380726,1.0,297183,2774751,,-0.1172586386145891,-0.6097451796833826,-0.4384519028208025,6,0,0,1,1.6530311063551495
TR-139,台中市,西屯區,市政北六路,-0.3155020893985011,,8,24,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),12.833333333333334,2.64453081775287,1.5349543403362391,3.0,213171,2673439,,2.2655348254656875,1.9702314766581248,0.4903360464887598,0,0,0,1,1.8638354411806943
TR-140,基隆市,安樂區,基金一路,0.3934399224164103,,3,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),26.5,-0.4298232398483045,-0.8193256863726953,0.0,322365,2781188,,-0.0835945732904109,-1.0073209474926226,-0.4384519028208025,5,0,0,1,0.8332364709224753
TR-141,台北市,信義區,永吉路,-0.5040934503962506,,8,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),34.916666666666664,0.0843884741403052,1.2259937069098696,1.0,308165,2770843,,0.4241953196247139,0.0096539778906696,0.0248744994784506,7,0,0,1,3.643960935263073
TR-142,台北市,內湖區,金龍路,-0.8434233122450111,,11,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.83333333333333,-1.5300639463155534,-0.8193256863726953,0.0,309072,2775643,,-1.5766948823745497,-1.218906334652905,-0.4384519028208025,4,0,0,1,3.550270119785053
TR-143,桃園市,桃園區,慈文路,0.8317399925726425,,16,25,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.1666666666666666,1.415019010003568,2.4788290754537976,2.0,279610,2765899,,1.1851729307342884,0.8389321888575826,-0.4384519028208025,9,0,0,1,2.1449078876147545
TR-144,台北市,內湖區,內湖路一段,0.0986442509498124,,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),38.833333333333336,-0.5832249467030073,-0.8193256863726953,0.0,307419,2775327,,-0.2318296172388929,-0.7035935368915722,1.7885040308110918,0,0,0,1,2.753898188221884
TR-145,台中市,西屯區,青海路二段,-0.5998431613960001,,13,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),17.5,0.1021991592058326,0.4520473201768147,1.0,213375,2674467,,0.0168318400716331,0.1854063559350979,-0.0028823817652835,2,0,0,1,1.7232992179636646
TR-146,桃園市,桃園區,樹仁三街,0.2602939889478834,,9,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),8.416666666666666,0.6882281516844718,1.9149759194506728,2.0,282613,2762996,,0.4782275589265461,0.3236193910962499,-0.4384519028208025,0,0,0,1,1.32511325218208
TR-147,台北市,文山區,辛亥路四段,-0.767549357017549,,4,26,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),1.3333333333333333,-0.6257407755691045,0.7254774807591514,1.0,306158,2766139,,-0.922933075952904,-0.5978008433114311,0.3600922191143157,0,0,0,1,3.105238746264458
TR-148,新北市,土城區,立德路,-0.3373005301306228,,7,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),28.33333333333333,-0.3735184935121215,0.6683197635752731,1.0,296688,2764532,,0.0151344922401623,0.2417153702600114,-0.3402352461122048,0,0,0,1,1.9575262566587144
TR-149,台南市,仁德區,文心路,-0.7684145652494745,,24,24,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.5,-0.0942929147428877,-0.0052144172942121,1.0,172232,2541555,,-0.4708727701710827,-0.2633594248967913,0.3985248239133322,3,0,0,1,1.1705234066433472
TR-150,桃園市,楊梅區,金山街,-0.2884402985888333,,5,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),9.083333333333334,-0.6849182130448886,1.040617326854048,1.0,266461,2756004,,-0.956031358666592,-0.270184759966478,-0.1373964985618407,0,0,0,1,0.9971953980090102
TR-151,新北市,新莊區,福樂街,0.6717005032284333,,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),33.833333333333336,-0.3419188909765087,-0.8193256863726953,0.0,296327,2771081,,0.1602577318309471,-0.2667720924316345,-0.4384519028208025,0,0,0,1,1.4890721792686148
TR-152,台北市,南港區,研究院路二段,0.45866700967879,,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),38.5,-0.4217797046574211,-0.8193256863726953,0.0,311939,2771107,,0.1987309493442936,0.0625503246807403,-0.4384519028208025,3,0,0,1,2.098062479875745
TR-153,新北市,永和區,仁愛路,-0.9289587593956408,,25,34,集合住宅,鋼骨造,住宅大樓(11層含以上有電梯),2.583333333333333,0.0378508776787664,-0.8193256863726953,0.0,300912,2766893,,-0.1868498997049068,-0.4203421314995814,0.9045541204337146,5,0,0,1,3.573692823654558
TR-154,新北市,新莊區,福營路,1.3586758393772376,農,4,4,集合住宅,鋼筋混凝土造,公寓(5樓含以下無電梯),4.666666666666667,-0.0644169268910355,0.8722337816366769,1.0,292643,2768837,,-0.3441374654212353,-0.0142346948532332,0.5928229926194707,12,0,0,1,1.9106808489197045
TR-155,桃園市,蘆竹區,福祿一街,0.4035580520175385,,14,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6.5,0.0889847799636674,0.9494739399932692,1.0,279966,2772157,,-0.122916464719493,-0.0961387156894713,-0.4384519028208025,5,0,0,1,1.6530311063551495
TR-156,台北市,信義區,虎林街,-0.511399653243621,住,3,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),48.833333333333336,-1.1813192419679712,-0.8193256863726953,0.0,308289,2769954,,-0.9336829455522216,-0.5636741679629984,-0.4384519028208025,7,0,0,1,3.175506857872974
TR-157,新北市,五股區,西雲路,0.3194405850247869,,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),38.083333333333336,-0.572883258600443,-0.8193256863726953,0.0,294770,2776119,,0.1585603839994759,-1.1762479904673642,-0.4384519028208025,5,0,0,1,1.0206181018785152
