ID,縣市,鄉鎮市區,路名,土地面積,使用分區,移轉層次,總樓層數,主要用途,主要建材,建物型態,屋齡,建物面積,車位面積,車位個數,橫坐標,縱坐標,備註,主建物面積,陽台面積,附屬建物面積,單價
TR-99,新北市,新店區,三民路,0.6982816227981427,None,2,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),48.25,-0.45740107478847575,-0.8193256863726953,0.0,303882,2762773,,0.040877601017474945,0.6700051458828413,-0.4384519028208025,2.2620214069622793
TR-100,新北市,三重區,集賢路,1.88354479985001,None,3,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6.916666666666667,2.576735306858282,2.1018971026736266,2.0,299303,2775866,,2.1651084121036437,1.5078150256868623,1.0454736713634414,2.1917532953537644
TR-101,基隆市,信義區,福民街,0.7602401456288039,None,7,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),27.0,0.6434141699066935,-0.8193256863726953,0.0,328334,2780576,,0.9967673214409883,0.5352047782565322,0.3985248239133322,0.6927002477054454
TR-102,台北市,南港區,園區街,-0.01818289392212093,None,8,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),11.166666666666666,0.23836471922292854,0.7625527567703156,1.0,311777,2772477,,-0.1274427256034161,0.018185646727777963,1.1778526434489425,4.487178274565252
TR-103,新北市,板橋區,幸福路,0.07487505813386046,None,3,4,住家用,加強磚造,公寓(5樓含以下無電梯),46.166666666666664,-1.0204485381503055,-0.8193256863726953,0.0,296505,2768216,,-0.492938291980208,-1.6420771089734696,-0.4384519028208025,2.051217072136734
TR-104,新竹市,新竹市,榮濱南路,0.550379082262887,None,7,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),3.1666666666666665,0.14414044984400978,1.252255360751111,0.0,242602,2747365,,-0.06152905148128574,0.016479312960356367,-0.4384519028208025,1.395381363790595
TR-105,台北市,中山區,錦州街,-0.15623167403822535,None,6,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),42.083333333333336,-0.20288063981981222,-0.8193256863726953,0.0,304548,2772609,,-0.08727216025859838,1.7159877453123014,-0.4384519028208025,3.128661450133964
TR-106,新北市,淡水區,八勢路,9.033914031225875,None,4,6,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),5.166666666666667,4.7777912580207005,3.70231318382222,2.0,296647,2782805,,3.910830656771741,2.0487228299595195,-0.4384519028208025,2.2854441108317842
TR-107,台北市,松山區,新東街,-0.23772948277320274,None,3,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),44.416666666666664,-0.9474821832044359,-0.8193256863726953,0.0,307400,2772340,,-0.6142986619303966,-0.19339974043250438,-0.4384519028208025,3.667383639132578
TR-108,高雄市,楠梓區,常興街,0.25606408203624786,None,3,15,住家用,其他,住宅大樓(11層含以上有電梯),7.916666666666667,0.9019563724707987,0.01641282704563383,1.0,182002,2514857,,0.45899095016987307,0.6717114796502629,0.607769005596866,1.2314224367040598
TR-109,桃園市,大園區,大興路,-0.2346291532754699,None,6,13,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),4.333333333333333,-0.5648397234095597,0.8042624422828756,1.0,269499,2772640,,-0.8182632930121821,-0.03982970136455749,-0.4384519028208025,1.32511325218208
TR-110,新北市,板橋區,南雅東路,-1.2598288074211301,None,6,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),14.583333333333334,-1.0267684586574282,-0.8193256863726953,0.0,295911,2766431,,-1.1560355114749448,-1.2410886736293862,0.09746941965437057,2.5196711495268342
TR-111,新北市,三重區,仁化街,-1.1044037619805227,None,19,20,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),25.166666666666668,-0.5073859006175363,0.36399353965029935,1.0,299702,2772566,,-0.4717214440868184,0.009653977890669681,-0.22493743171515587,2.707052780482874
TR-112,台北市,信義區,和平東路三段,-0.026306237877421024,None,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),42.5,-0.8032730879964568,-0.8193256863726953,0.0,305922,2768388,,-0.4459783353095057,0.20758869491157897,-0.4384519028208025,3.222352265611983
TR-113,新北市,泰山區,明志路二段,1.234830894401909,None,4,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),42.25,-0.35570780844659433,-0.8193256863726953,0.0,293017,2771071,,0.24144753643631822,0.45330075742029385,-0.4384519028208025,1.2314224367040598
TR-114,新北市,鶯歌區,育英街,0.8107106258244545,None,7,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),23.666666666666668,0.23893925745084837,0.0859289695665669,1.0,285092,2760470,花台4.18㎡ ,0.5783710809833452,0.2400090364925899,0.4540385864008007,1.32511325218208
TR-115,新北市,中和區,景平路,0.7880710104224053,None,4,4,住家用,加強磚造,公寓(5樓含以下無電梯),48.333333333333336,-0.44418669554631024,-0.8193256863726953,0.0,300963,2765174,,0.25304607995137113,-0.4817701471267602,-0.4384519028208025,2.1917532953537644
TR-116,台北市,松山區,三民路,0.25529500805231375,None,2,7,集合住宅,鋼筋混凝土造,華廈(10層含以下有電梯),30.0,-0.17702641956340132,-0.8193256863726953,0.0,306993,2772025,,-0.19986289974618607,-0.5329601601494092,-0.4384519028208025,3.362888488829013
TR-117,新北市,新莊區,中華路一段,0.173028125333403,None,4,4,住家用,加強磚造,公寓(5樓含以下無電梯),45.416666666666664,-0.44763392491383175,-0.8193256863726953,0.0,295644,2770077,,0.20806636241738505,-0.24288341968773186,-0.4384519028208025,1.6530311063551497
TR-118,台中市,北區,育強街,0.41884339744822124,None,7,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),39.0,0.8255427881574079,-0.8193256863726953,0.0,218854,2672799,,1.1373643001478502,-0.5227221575448794,0.20422665520719396,0.9831417756873073
TR-119,新北市,蘆洲區,長安街,0.6928500377866104,None,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),26.916666666666668,-0.04775531828134875,-0.8193256863726953,0.0,296188,2775012,,0.5908182984141338,0.4618324262574021,-0.29112691775790644,1.7232992179636646
TR-120,台北市,內湖區,文德路,0.7719444903217951,None,2,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),38.416666666666664,-0.010984871694453684,-0.8193256863726953,0.0,308662,2774358,,-0.16421859528529137,1.396903330804456,-0.4384519028208025,2.8475890036999036
TR-121,台北市,大同區,南京西路,-0.49438389134908717,None,12,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),15.0,0.1366714528810464,2.8248649848913314,2.0,302163,2771796,,-0.023621616578429528,1.4054349996415643,-0.4384519028208025,4.393487459087233
TR-122,台南市,安平區,國平北路,-1.073496601251186,None,3,18,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.3333333333333333,-0.6676820662072815,-0.2987270190492629,1.0,164667,2542619,,-1.0264712936726454,0.0062413103558264914,-0.4384519028208025,1.311059629860377
TR-123,新北市,土城區,中央路四段,-0.42516723279505164,None,11,13,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6.916666666666667,-0.18736810766596562,-0.8193256863726953,0.0,292447,2761513,,-0.3401769871478026,-0.30260510154748893,0.21063208934036343,2.0277943682672293
TR-124,台南市,中西區,民生路二段,-1.1239190143228412,None,11,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),24.5,-0.3792638757913239,-0.8193256863726953,0.0,167101,2544149,,-0.5922331401212714,0.10862133640112433,0.22771324702881518,0.7301765738966535
TR-125,桃園市,桃園區,中埔二街,-1.0621287264261656,None,4,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),17.083333333333332,-0.6355079254437485,-0.8193256863726953,0.0,279821,2767120,,-0.7874281407404558,-0.07736904424783349,-0.1117747620291633,1.6296084024856448
TR-126,新竹縣,竹北市,莊敬三路,-0.663892604120481,None,12,29,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6.916666666666667,0.4371549460833291,0.5725419672130986,1.0,252791,2746643,,0.2949139931276597,-0.1814554040605529,-0.4384519028208025,2.308866814701289
TR-127,新北市,土城區,中華路一段,-1.0467712803094888,None,6,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.833333333333332,-0.6682566044352019,-0.8193256863726953,0.0,294497,2763775,,-0.2966117261400428,-0.49883348480097645,-0.4384519028208025,1.8544663596328925
TR-128,桃園市,桃園區,同安街,-0.2041065295381001,None,5,10,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),27.0,-0.3022757532500125,-0.8193256863726953,0.0,279939,2768651,,0.07652190547836925,-0.06713104164330362,-0.16515337980557496,1.0674635096175251
TR-129,台北市,南港區,中坡北路,0.9276579385063776,None,2,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),48.416666666666664,-0.7038779745662562,-0.8193256863726953,0.0,308572,2771026,,-0.29434859569808125,0.2690167105387576,-0.4384519028208025,2.988125226916934
TR-130,台北市,中山區,八德路二段,-0.19946805207249976,None,12,20,住家用,鋼骨造,住宅大樓(11層含以上有電梯),9.333333333333334,1.5075196646987263,0.4257856663355733,1.0,304139,2770954,,0.878801647153742,0.06937565975042673,2.8667521098946076,4.206105828131193
TR-131,新北市,三峽區,學府路,-0.053992901299035244,None,6,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),12.916666666666666,0.7514273567556974,-0.18595638784863816,1.0,287784,2760092,,0.34187394979836233,-0.3077241028497537,1.8333420697432778,1.7467219218331695
TR-132,高雄市,楠梓區,加宏路,-0.5316599460078751,None,7,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),15.833333333333334,-0.10578367930129227,0.11528022974207201,1.0,177731,2513203,,-0.3930776612286541,0.0437806532391025,0.10814514320965259,1.0206181018785152
TR-133,新北市,板橋區,仁化街,-0.5139952779393974,None,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),44.666666666666664,-1.0020633148568578,-0.8193256863726953,0.0,297872,2769359,,-0.6066605966887763,-0.7718468875884376,-0.4384519028208025,2.1917532953537644
TR-134,台南市,永康區,復國二路,-0.2044910665300668,None,10,11,國民住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.166666666666668,-0.18621903121012495,-0.8193256863726953,0.0,172950,2546076,,-0.15375161699121942,-0.21046307810672066,-0.4384519028208025,0.9737726941395051
TR-135,高雄市,三民區,十全三路,-1.1562681887720536,None,22,22,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.4166666666666667,-0.791207785210132,-0.8193256863726953,0.0,177081,2505340,,-1.230153033449186,0.040367985704259,-0.09255845962965475,1.395381363790595
TR-136,新北市,汐止區,康寧街,2.834216378240092,其他,2,7,集合住宅,鋼筋混凝土造,華廈(10層含以下有電梯),3.9166666666666665,1.404677321901004,-0.06082733131095851,1.0,314566,2774166,,1.029299821544186,0.35433339890983917,0.8725269497678679,1.7467219218331695
TR-137,台中市,北屯區,松竹路一段,-0.21340751803129854,None,14,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),4.0,0.2889240832799087,0.580265983048758,1.0,221146,2675178,,-0.14441620391812765,0.7638535030910308,0.1359020244533868,1.395381363790595
TR-138,新北市,蘆洲區,正和街,-0.28827206365484775,None,2,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),30.083333333333332,-0.49302244491953034,0.8768681911380726,1.0,297183,2774751,,-0.1172586386145891,-0.6097451796833826,-0.4384519028208025,1.6530311063551497
TR-139,台中市,西屯區,市政北六路,-0.31550208939850116,None,8,24,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),12.833333333333334,2.64453081775287,1.5349543403362391,3.0,213171,2673439,,2.2655348254656875,1.9702314766581248,0.49033604648875984,1.8638354411806946
TR-140,基隆市,安樂區,基金一路,0.39343992241641035,None,3,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),26.5,-0.42982323984830456,-0.8193256863726953,0.0,322365,2781188,,-0.08359457329041098,-1.0073209474926226,-0.4384519028208025,0.8332364709224753
TR-141,台北市,信義區,永吉路,-0.5040934503962506,None,8,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),34.916666666666664,0.08438847414030524,1.2259937069098696,1.0,308165,2770843,,0.42419531962471396,0.009653977890669681,0.02487449947845066,3.643960935263073
TR-142,台北市,內湖區,金龍路,-0.8434233122450111,None,11,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.833333333333332,-1.5300639463155534,-0.8193256863726953,0.0,309072,2775643,,-1.5766948823745497,-1.218906334652905,-0.4384519028208025,3.5502701197850532
TR-143,桃園市,桃園區,慈文路,0.8317399925726425,None,16,25,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.16666666666666666,1.415019010003568,2.4788290754537976,2.0,279610,2765899,,1.1851729307342884,0.8389321888575826,-0.4384519028208025,2.1449078876147545
TR-144,台北市,內湖區,內湖路一段,0.0986442509498124,None,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),38.833333333333336,-0.5832249467030073,-0.8193256863726953,0.0,307419,2775327,,-0.23182961723889298,-0.7035935368915722,1.7885040308110918,2.753898188221884
TR-145,台中市,西屯區,青海路二段,-0.5998431613960001,None,13,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),17.5,0.10219915920583268,0.4520473201768147,1.0,213375,2674467,,0.016831840071633134,0.18540635593509794,-0.00288238176528357,1.7232992179636646
TR-146,桃園市,桃園區,樹仁三街,0.26029398894788347,None,9,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),8.416666666666666,0.6882281516844718,1.9149759194506732,2.0,282613,2762996,,0.4782275589265461,0.3236193910962499,-0.4384519028208025,1.32511325218208
TR-147,台北市,文山區,辛亥路四段,-0.767549357017549,None,4,26,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),1.3333333333333333,-0.6257407755691045,0.7254774807591514,1.0,306158,2766139,,-0.9229330759529041,-0.5978008433114311,0.3600922191143157,3.105238746264458
TR-148,新北市,土城區,立德路,-0.33730053013062283,None,7,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),28.333333333333332,-0.3735184935121215,0.6683197635752731,1.0,296688,2764532,,0.015134492240162303,0.24171537026001147,-0.34023524611220485,1.9575262566587144
TR-149,台南市,仁德區,文心路,-0.7684145652494745,None,24,24,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.5,-0.09429291474288778,-0.005214417294212184,1.0,172232,2541555,,-0.47087277017108276,-0.2633594248967913,0.3985248239133322,1.1705234066433472
TR-150,桃園市,楊梅區,金山街,-0.2884402985888333,None,5,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),9.083333333333334,-0.6849182130448886,1.040617326854048,1.0,266461,2756004,,-0.956031358666592,-0.270184759966478,-0.13739649856184072,0.9971953980090102
TR-151,新北市,新莊區,福樂街,0.6717005032284333,None,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),33.833333333333336,-0.34191889097650874,-0.8193256863726953,0.0,296327,2771081,,0.16025773183094716,-0.2667720924316345,-0.4384519028208025,1.4890721792686148
TR-152,台北市,南港區,研究院路二段,0.45866700967879,None,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),38.5,-0.4217797046574211,-0.8193256863726953,0.0,311939,2771107,,0.19873094934429367,0.06255032468074034,-0.4384519028208025,2.0980624798757446
TR-153,新北市,永和區,仁愛路,-0.9289587593956407,None,25,34,集合住宅,鋼骨造,住宅大樓(11層含以上有電梯),2.5833333333333335,0.03785087767876645,-0.8193256863726953,0.0,300912,2766893,,-0.18684989970490687,-0.4203421314995814,0.9045541204337146,3.573692823654558
TR-154,新北市,新莊區,福營路,1.3586758393772376,農,4,4,集合住宅,鋼筋混凝土造,公寓(5樓含以下無電梯),4.666666666666667,-0.06441692689103552,0.8722337816366769,1.0,292643,2768837,,-0.3441374654212353,-0.014234694853233257,0.5928229926194707,1.9106808489197045
TR-155,桃園市,蘆竹區,福祿一街,0.4035580520175385,None,14,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6.5,0.08898477996366744,0.9494739399932692,1.0,279966,2772157,,-0.12291646471949308,-0.09613871568947134,-0.4384519028208025,1.6530311063551497
TR-156,台北市,信義區,虎林街,-0.511399653243621,住,3,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),48.833333333333336,-1.1813192419679712,-0.8193256863726953,0.0,308289,2769954,,-0.9336829455522216,-0.5636741679629984,-0.4384519028208025,3.175506857872974
TR-157,新北市,五股區,西雲路,0.31944058502478695,None,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),38.083333333333336,-0.572883258600443,-0.8193256863726953,0.0,294770,2776119,,0.15856038399947592,-1.1762479904673642,-0.4384519028208025,1.0206181018785152
TR-158,桃園市,桃園區,春日路,-0.8687306530288303,None,8,24,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),22.0,-0.6251662373411844,-0.8193256863726953,0.0,281445,2766958,,-0.6454167055073681,-0.16268573261891509,-0.4384519028208025,1.13773162122604
